0,1,2,3,4,5,6,7,8
盘1,盘2,盘3,盘4,盘5,盘6,片1,片2,片3
68.606,61.525,59.877,58.535,55.269,54.323,68.936,75.513,82.054
68.667,61.495,59.908,58.473,55.208,54.292,68.936,75.513,82.054
68.575,61.464,59.938,58.565,55.239,54.292,68.936,75.513,82.054
68.667,61.464,59.877,58.535,55.116,54.17,68.936,75.513,82.054
68.636,61.434,59.877,58.535,55.055,54.17,68.936,75.513,82.054
68.636,61.586,59.908,58.565,55.116,54.17,68.936,75.513,82.054
68.697,61.556,59.847,58.535,55.208,54.17,68.936,75.513,82.054
68.667,61.525,59.877,58.535,55.177,54.231,68.936,75.513,82.054
68.606,61.464,59.877,58.565,55.086,54.17,68.936,75.513,82.054
68.789,61.647,60.03,58.626,55.147,54.262,68.936,75.513,82.054
68.667,61.556,59.877,58.565,55.116,54.201,68.936,75.513,82.054
68.667,61.586,59.908,58.565,55.177,54.262,68.936,75.513,82.054
68.606,61.495,59.877,58.535,55.086,54.14,68.936,75.513,82.054
68.758,61.617,59.938,58.504,55.116,54.262,68.883,75.513,82.054
68.667,61.495,59.877,58.504,55.208,54.262,68.883,75.513,82.054
68.697,61.586,59.938,58.565,55.147,54.262,68.883,75.513,82.054
68.819,61.617,59.938,58.565,55.116,54.231,68.883,75.513,82.054
68.697,61.556,59.938,58.535,55.147,54.231,68.883,75.513,82.054
68.606,61.525,59.816,58.473,55.147,54.201,68.883,75.513,82.054
68.636,61.525,59.877,58.504,55.147,54.231,68.883,75.513,82.054
68.667,61.495,59.908,58.596,55.147,54.231,68.883,75.513,82.054
68.728,61.556,59.908,58.596,55.147,54.231,68.883,75.513,82.054
68.545,61.373,59.816,58.504,55.086,54.17,68.883,75.513,82.054
68.667,61.495,59.908,58.596,55.239,54.292,68.883,75.513,82.054
68.697,61.556,59.908,58.565,55.208,54.262,68.883,75.513,82.054
68.728,61.556,59.847,58.504,55.239,54.262,68.883,75.513,82.054
68.758,61.556,59.877,58.565,55.147,54.231,68.883,75.513,82.054
68.575,61.495,59.908,58.565,55.055,54.14,68.883,75.513,82.054
68.667,61.525,59.847,58.565,55.208,54.231,68.883,75.513,82.054
68.606,61.525,59.908,58.565,55.239,54.262,68.883,75.513,82.054
68.575,61.464,59.755,58.443,55.116,54.231,68.883,75.513,82.054
68.758,61.586,59.938,58.596,55.177,54.231,68.883,75.513,82.054
68.758,61.586,59.908,58.535,55.177,54.262,68.883,75.513,82.054
68.697,61.556,59.877,58.565,55.177,54.292,68.883,75.513,82.054
68.697,61.586,59.938,58.626,55.208,54.292,68.883,75.513,82.054
68.667,61.464,59.877,58.565,55.239,54.262,68.883,75.513,82.054
68.697,61.525,59.816,58.504,55.147,54.231,68.883,75.513,82.054
68.636,61.464,59.877,58.535,55.147,54.231,68.883,75.513,82.054
68.697,61.586,59.908,58.596,55.147,54.231,68.883,75.513,82.054
68.667,61.403,59.847,58.565,55.116,54.17,68.883,75.513,82.054
68.667,61.495,59.877,58.565,55.147,54.201,68.883,75.513,82.054
68.728,61.495,59.877,58.535,55.086,54.231,68.883,75.513,82.054
68.728,61.556,59.908,58.596,55.055,54.17,68.883,75.513,82.054
68.697,61.556,59.877,58.565,55.147,54.231,68.883,75.513,82.054
68.697,61.495,59.847,58.535,55.025,54.17,68.883,75.513,82.054
68.575,61.464,59.847,58.504,55.055,54.17,68.883,75.513,82.054
68.636,61.525,59.877,58.596,55.269,54.323,68.883,75.513,82.054
68.636,61.525,59.938,58.535,55.208,54.292,68.883,75.513,82.054
68.728,61.617,59.908,58.535,55.086,54.201,68.883,75.513,82.054
68.667,61.495,59.877,58.596,55.269,54.292,68.883,75.513,82.054
68.667,61.586,60.091,58.84,55.177,54.262,68.883,75.513,82.054
68.667,61.525,59.877,58.657,55.147,54.231,68.883,75.513,82.054
68.697,61.556,59.938,58.626,55.177,54.292,68.883,75.513,82.054
68.85,61.647,59.877,58.473,55.239,54.292,68.883,75.513,82.054
68.636,61.525,59.877,58.504,55.208,54.292,68.883,75.513,82.054
68.758,61.586,59.908,58.565,55.361,54.415,68.883,75.513,82.054
68.758,61.617,59.816,58.473,55.025,54.231,68.883,75.513,82.054
68.636,61.495,59.908,58.565,54.964,54.109,68.883,75.513,82.054
68.697,61.556,59.938,58.535,55.116,54.201,68.883,75.513,82.054
68.667,61.556,59.877,58.565,55.239,54.292,68.883,75.513,82.054
68.697,61.556,59.877,58.565,55.147,54.231,68.883,75.513,82.054
68.697,61.495,59.877,58.535,55.177,54.262,68.883,75.513,82.054
68.728,61.556,59.908,58.596,55.116,54.231,68.883,75.513,82.054
68.606,61.464,59.847,58.535,55.116,54.201,68.883,75.513,82.054
68.636,61.464,59.847,58.504,55.177,54.292,68.883,75.513,82.054
68.636,61.525,59.847,58.504,55.239,54.292,68.883,75.513,82.054
68.636,61.495,59.816,58.504,55.086,54.262,68.883,75.513,82.054
68.819,61.647,59.938,58.535,55.116,54.17,68.883,75.513,82.054
68.606,61.403,59.816,58.504,55.147,54.262,68.883,75.513,82.054
68.728,61.525,59.877,58.535,55.055,54.17,68.883,75.513,82.054
68.606,61.495,59.847,58.535,55.177,54.231,68.883,75.513,82.054
68.728,61.525,59.938,58.535,55.116,54.231,68.883,75.513,82.054
68.667,61.525,59.877,58.596,55.177,54.262,68.883,75.513,82.054
68.667,61.525,59.908,58.504,55.269,54.323,68.883,75.513,82.054
68.667,61.525,59.877,58.535,55.147,54.231,68.883,75.513,82.054
68.606,61.434,59.816,58.504,55.086,54.231,68.883,75.513,82.054
68.697,61.495,59.877,58.535,55.33,54.353,68.883,75.513,82.054
68.728,61.556,59.908,58.535,55.116,54.231,68.883,75.513,82.054
68.636,61.434,59.786,58.473,55.239,54.353,68.883,75.513,82.054
68.636,61.495,59.908,58.565,55.116,54.201,68.883,75.513,82.054
68.667,61.434,59.847,58.535,55.208,54.353,68.883,75.513,82.054
68.606,61.464,59.877,58.535,55.086,54.262,68.883,75.513,82.054
68.728,61.586,59.938,58.596,55.147,54.262,68.883,75.513,82.054
68.667,61.495,59.877,58.535,55.147,54.292,68.883,75.513,82.054
68.667,61.556,59.877,58.535,55.147,54.231,68.883,75.513,82.054
68.728,61.525,59.908,58.596,55.025,54.17,68.883,75.513,82.054
68.667,61.495,59.847,58.596,55.239,54.353,68.883,75.513,82.054
68.697,61.464,59.877,58.565,55.025,54.201,68.883,75.513,82.054
68.697,61.495,59.908,58.535,55.177,54.292,68.883,75.513,82.054
68.728,61.586,59.938,58.565,55.147,54.323,68.883,75.513,82.054
68.697,61.495,59.847,58.565,55.147,54.292,68.883,75.513,82.054
68.667,61.464,59.908,58.504,55.208,54.323,68.883,75.513,82.054
68.636,61.495,59.908,58.596,55.147,54.292,68.883,75.513,82.054
68.789,61.586,59.877,58.565,55.177,54.292,68.883,75.513,82.054
68.697,61.525,59.969,58.565,55.025,54.262,68.883,75.513,82.054
68.697,61.495,59.877,58.565,55.086,54.262,68.883,75.513,82.054
68.606,61.434,59.816,58.535,55.177,54.323,68.883,75.513,82.054
68.697,61.464,59.877,58.535,55.147,54.262,68.883,75.513,82.054
68.636,61.495,59.847,58.565,55.147,54.262,68.883,75.513,82.054
68.728,61.495,59.908,58.596,55.116,54.231,68.883,75.513,82.054
68.667,61.495,59.877,58.535,55.147,54.292,68.883,75.513,82.054
68.758,61.586,59.938,58.596,55.086,54.292,68.883,75.513,82.054
68.636,61.525,59.877,58.626,55.055,54.231,68.883,75.513,82.054
68.606,61.464,59.847,58.565,55.177,54.323,68.883,75.513,82.054
68.697,61.586,59.908,58.535,55.147,54.262,68.883,75.513,82.054
68.667,61.495,59.877,58.596,55.147,54.292,68.883,75.513,82.054
68.789,61.647,59.847,58.565,55.208,54.292,68.883,75.513,82.054
68.636,61.464,59.908,58.565,55.116,54.292,68.883,75.513,82.054
68.667,61.464,59.877,58.596,55.055,54.262,68.883,75.513,82.054
68.606,61.495,59.877,58.535,55.055,54.262,68.883,75.513,82.054
68.758,61.586,59.938,58.565,55.177,54.292,68.883,75.513,82.054
68.575,61.434,59.847,58.473,55.116,54.231,68.883,75.513,82.054
68.545,61.403,59.816,58.535,55.025,54.201,68.883,75.513,82.054
68.667,61.495,59.877,58.565,55.147,54.262,68.883,75.513,82.054
68.606,61.434,59.877,58.565,55.177,54.323,68.883,75.513,82.054
68.789,61.556,59.908,58.596,55.116,54.262,68.883,75.513,82.054
68.697,61.525,59.847,58.565,55.086,54.262,68.883,75.513,82.054
68.575,61.403,59.847,58.565,55.147,54.292,68.883,75.513,82.054
68.636,61.434,59.816,58.504,55.055,54.231,68.883,75.513,82.054
68.606,61.464,59.786,58.473,55.086,54.231,68.883,75.513,82.054
68.606,61.464,59.847,58.565,55.025,54.231,68.883,75.513,82.054
68.667,61.525,59.908,58.565,55.147,54.292,68.883,75.513,82.054
68.667,61.556,59.908,58.535,55.086,54.262,68.883,75.513,82.054
68.728,61.525,59.877,58.596,55.116,54.323,68.883,75.513,82.054
68.636,61.434,59.847,58.535,55.086,54.231,68.883,75.513,82.054
68.575,61.464,59.908,58.565,55.055,54.262,68.883,75.513,82.054
68.514,61.373,59.725,58.443,55.055,54.17,68.883,75.513,82.054
68.667,61.464,59.755,58.351,55.055,54.201,68.883,75.513,82.054
68.697,61.525,59.816,58.382,55.055,54.231,68.883,75.513,82.054
68.667,61.495,59.847,58.504,55.025,54.14,68.883,75.513,82.054
68.667,61.434,59.816,58.626,55.086,54.262,68.883,75.513,82.054
68.636,61.464,59.847,58.657,54.933,54.109,68.883,75.513,82.054
68.667,61.403,59.847,58.626,55.055,54.262,68.883,75.513,82.054
68.667,61.495,59.908,58.657,55.269,54.384,68.883,75.424,81.988
68.636,61.525,59.877,58.657,55.208,54.445,68.883,75.424,81.988
68.728,61.525,59.908,58.657,55.147,54.292,68.883,75.424,81.988
68.728,61.525,59.908,58.596,55.116,54.262,68.883,75.424,81.988
68.606,61.434,59.816,58.504,54.994,54.231,68.883,75.424,81.988
68.697,61.495,59.877,58.596,55.086,54.231,68.883,75.424,81.988
68.667,61.495,59.877,58.565,54.994,54.14,68.883,75.424,81.988
68.697,61.525,59.908,58.596,55.116,54.292,68.883,75.424,81.988
68.819,61.586,59.877,58.596,55.086,54.292,68.883,75.424,81.988
68.728,61.525,59.908,58.596,55.116,54.262,68.883,75.424,81.988
68.758,61.556,59.847,58.565,55.116,54.262,68.883,75.424,81.988
68.758,61.556,59.877,58.565,54.964,54.201,68.883,75.424,81.988
68.667,61.434,59.847,58.596,55.269,54.353,68.883,75.424,81.988
68.697,61.525,59.877,58.626,55.086,54.201,68.883,75.424,81.988
68.697,61.525,59.847,58.626,54.933,54.14,68.883,75.424,81.988
68.636,61.373,59.816,58.596,55.086,54.231,68.883,75.424,81.988
68.636,61.525,59.877,58.657,55.055,54.262,68.883,75.424,81.988
68.697,61.495,59.847,58.565,55.116,54.292,68.883,75.424,81.988
68.697,61.464,59.847,58.565,55.116,54.262,68.883,75.424,81.988
68.697,61.464,59.877,58.626,55.116,54.292,68.883,75.424,81.988
68.697,61.556,59.877,58.626,55.025,54.231,68.883,75.424,81.988
68.453,61.312,59.786,58.535,55.116,54.262,68.883,75.424,81.988
68.667,61.434,59.908,58.596,55.055,54.231,68.883,75.424,81.988
68.636,61.464,59.816,58.535,55.055,54.262,68.883,75.424,81.988
68.728,61.495,59.816,58.565,55.086,54.231,68.883,75.424,81.988
68.697,61.464,59.816,58.535,55.025,54.262,68.883,75.424,81.988
68.728,61.556,59.877,58.596,55.086,54.262,68.883,75.424,81.988
68.545,61.434,59.816,58.596,55.116,54.323,68.883,75.424,81.988
68.667,61.495,59.816,58.565,55.025,54.231,68.883,75.424,81.988
68.667,61.464,59.847,58.626,54.964,54.17,68.883,75.424,81.988
68.575,61.403,59.786,58.535,55.055,54.292,68.883,75.424,81.988
68.636,61.464,59.816,58.596,55.055,54.262,68.883,75.424,81.988
68.667,61.495,59.847,58.626,55.025,54.201,68.883,75.424,81.988
68.667,61.495,59.877,58.596,55.208,54.353,68.883,75.424,81.988
68.667,61.464,59.847,58.565,55.147,54.323,68.883,75.424,81.988
68.636,61.434,59.816,58.535,55.055,54.262,68.883,75.424,81.988
68.728,61.525,59.877,58.596,55.025,54.17,68.883,75.424,81.988
68.697,61.495,59.847,58.626,55.055,54.231,68.883,75.424,81.988
68.758,61.495,59.847,58.596,55.086,54.292,68.883,75.424,81.988
68.728,61.464,59.816,58.565,55.025,54.201,68.883,75.424,81.988
68.606,61.464,59.816,58.504,55.055,54.262,68.883,75.424,81.988
68.636,61.434,59.816,58.535,54.994,54.201,68.883,75.424,81.988
68.697,61.434,59.816,58.535,55.116,54.292,68.883,75.424,81.988
68.575,61.403,59.816,58.504,55.177,54.323,68.883,75.424,81.988
68.575,61.403,59.816,58.565,55.208,54.384,68.883,75.424,81.988
68.667,61.464,59.847,58.565,54.933,54.17,68.883,75.424,81.988
68.667,61.434,59.847,58.596,55.086,54.292,68.883,75.424,81.988
68.728,61.525,59.847,58.596,54.964,54.201,68.883,75.424,81.988
68.667,61.403,59.786,58.565,55.055,54.262,68.883,75.424,81.988
68.636,61.434,59.847,58.596,54.994,54.17,68.883,75.424,81.988
68.636,61.403,59.786,58.565,54.994,54.231,68.883,75.424,81.988
68.728,61.464,59.908,58.657,55.055,54.262,68.883,75.424,81.988
68.667,61.464,59.786,58.535,55.025,54.201,68.883,75.424,81.988
68.606,61.403,59.816,58.565,55.177,54.323,68.883,75.424,81.988
68.697,61.464,59.877,58.565,55.055,54.292,68.883,75.424,81.988
68.636,61.434,59.786,58.565,55.055,54.262,68.883,75.424,81.988
68.728,61.464,59.847,58.565,55.055,54.262,68.883,75.424,81.988
68.575,61.312,59.755,58.504,55.086,54.292,68.883,75.424,81.988
68.453,61.251,59.694,58.504,55.116,54.292,68.883,75.424,81.988
68.545,61.403,59.786,58.565,54.994,54.231,68.883,75.424,81.988
68.667,61.495,59.847,58.596,55.116,54.292,68.883,75.424,81.988
68.728,61.495,59.847,58.657,54.964,54.231,68.883,75.424,81.988
68.728,61.464,59.816,58.535,55.055,54.323,68.883,75.424,81.988
68.636,61.434,59.816,58.596,54.994,54.231,68.883,75.424,81.988
68.667,61.464,59.847,58.596,55.025,54.231,68.883,75.424,81.988
68.422,61.251,59.725,58.535,54.994,54.231,68.883,75.424,81.988
68.575,61.403,59.725,58.504,55.086,54.323,68.883,75.424,81.988
68.636,61.464,59.816,58.596,55.025,54.262,68.883,75.424,81.988
68.636,61.403,59.816,58.535,54.933,54.262,68.883,75.424,81.988
68.606,61.403,59.786,58.565,55.055,54.292,68.883,75.424,81.988
68.575,61.342,59.908,58.718,55.025,54.292,68.883,75.424,81.988
68.606,61.495,59.938,58.748,54.933,54.17,68.883,75.424,81.988
68.636,61.464,59.877,58.657,55.025,54.292,68.883,75.424,81.988
68.697,61.525,59.847,58.504,54.994,54.262,68.883,75.424,81.988
68.636,61.403,59.816,58.535,54.994,54.262,68.883,75.424,81.988
68.636,61.403,59.786,58.504,55.3,54.445,68.883,75.424,81.988
68.667,61.464,59.786,58.596,55.147,54.323,68.883,75.424,81.988
68.606,61.434,59.786,58.535,54.72,54.018,68.883,75.424,81.988
68.636,61.434,59.847,58.535,54.994,54.109,68.883,75.424,81.988
68.422,61.251,59.786,58.535,55.055,54.292,68.883,75.424,81.988
68.697,61.464,59.877,58.626,54.933,54.231,68.832,75.424,81.988
68.667,61.495,59.816,58.504,55.055,54.292,68.832,75.424,81.988
68.636,61.434,59.816,58.596,54.994,54.231,68.832,75.424,81.988
68.667,61.464,59.847,58.535,55.055,54.292,68.832,75.424,81.988
68.636,61.464,59.786,58.535,54.964,54.231,68.832,75.424,81.988
